time_s,altitude_ft,airspeed_kts,vspeed_fpm,pitch_deg,roll_deg,heading_deg,throttle,rpm
80.19,2202.1,58.1,-0,0.31,0.43,87.4,1.000,0
80.29,2200.8,58.1,-0,0.30,0.42,87.4,1.000,0
80.39,2199.5,58.1,-0,0.29,0.41,87.5,1.000,0
80.49,2198.2,58.1,-0,0.28,0.40,87.5,1.000,0
80.59,2196.9,58.2,-0,0.27,0.39,87.5,1.000,0
80.69,2195.6,58.2,-0,0.26,0.38,87.5,1.000,0
80.79,2194.3,58.2,-0,0.25,0.37,87.5,1.000,0
80.89,2193.0,58.2,-0,0.24,0.36,87.5,1.000,0
80.99,2191.6,58.2,-0,0.24,0.35,87.5,1.000,0
81.09,2190.3,58.2,-0,0.23,0.33,87.5,1.000,0
81.19,2189.0,58.2,-0,0.22,0.32,87.6,1.000,0
81.29,2187.7,58.2,-0,0.22,0.31,87.6,1.000,0
81.39,2186.4,58.2,-0,0.21,0.29,87.6,1.000,0
81.49,2185.0,58.2,-0,0.21,0.28,87.6,1.000,0
81.59,2183.7,58.3,-0,0.20,0.26,87.6,1.000,0
81.69,2182.4,58.3,-0,0.20,0.25,87.6,1.000,0
81.79,2181.1,58.3,-0,0.19,0.23,87.6,1.000,0
81.89,2179.7,58.3,-0,0.19,0.22,87.6,1.000,0
81.99,2178.4,58.3,-0,0.19,0.20,87.6,1.000,0
82.09,2177.1,58.3,-0,0.19,0.19,87.6,1.000,0
82.19,2175.8,58.3,-0,0.19,0.17,87.6,1.000,0
82.29,2174.4,58.3,-0,0.19,0.15,87.6,1.000,0
82.39,2173.1,58.3,-0,0.18,0.14,87.6,1.000,0
82.49,2171.8,58.3,-0,0.19,0.12,87.6,1.000,0
82.59,2170.5,58.4,-0,0.19,0.10,87.6,1.000,0
82.69,2169.1,58.4,-0,0.19,0.09,87.6,1.000,0
82.79,2167.8,58.4,-0,0.19,0.07,87.6,1.000,0
82.89,2166.5,58.4,-0,0.19,0.06,87.6,1.000,0
82.99,2165.2,58.4,-0,0.20,0.04,87.6,1.000,0
83.09,2163.8,58.4,-0,0.20,0.02,87.6,1.000,0
83.19,2162.5,58.4,-0,0.20,0.01,87.6,1.000,0
83.29,2161.2,58.4,-0,0.21,-0.01,87.6,1.000,0
83.39,2159.9,58.4,-0,0.21,-0.02,87.6,1.000,0
83.49,2158.5,58.4,-0,0.22,-0.04,87.6,1.000,0
83.59,2157.2,58.5,-0,0.23,-0.05,87.6,1.000,0
83.69,2155.9,58.5,-0,0.23,-0.07,87.6,1.000,0
83.79,2154.6,58.5,-0,0.24,-0.08,87.6,1.000,0
83.89,2153.3,58.5,-0,0.25,-0.10,87.6,1.000,0
83.99,2152.0,58.5,-0,0.25,-0.11,87.6,1.000,0
84.09,2150.6,58.5,-0,0.26,-0.12,87.6,1.000,0
84.19,2149.3,58.5,-0,0.27,-0.14,87.6,1.000,0
